batch_name,batch_id,cell_id,experiment,variant_id,revision_strategy,accepted_comparator_strategy,accepted_comparator_cell_id,anchor_id,stress_grid_class,city,scenario,time_slice,selector_role,weather_year,physical_condition_id,sentinel_id,sampling_frame,interpretation_scope,paperb_spatial_quantile,paperb_tail_threshold,paperb_asym_threshold,paperb_save_heat_c,paperb_save_cool_c,paperb_warm_protect_cool_c,paperb_cold_protect_heat_c,paperb_tighten_dwell_steps,paperb_relax_dwell_steps,paperb_pmv_threshold,paperb_signal_alpha,paperb_adaptive_rm_clamp_low_c,paperb_adaptive_rm_clamp_high_c,paperb_met,paperb_people_activity_w,controller_semantics,inference_preprocessing,sizing_contract,accepted_trace_rows,accepted_occupied_rows,accepted_occupied_hours,accepted_zone_count,accepted_timestep_hours,accepted_facility_electricity_j,accepted_facility_natural_gas_including_service_water_j,accepted_facility_electricity_kwh_delivered,accepted_facility_natural_gas_including_service_water_kwh_delivered,accepted_total_delivered_site_electricity_plus_facility_gas_kwh,accepted_occupied_mean_heating_setpoint_c,accepted_occupied_mean_cooling_setpoint_c,accepted_occupied_worst_zone_degree_hours_above_26c,accepted_occupied_worst_zone_degree_hours_above_26c_zone,accepted_occupied_worst_zone_degree_hours_above_28c,accepted_occupied_worst_zone_degree_hours_above_28c_zone,accepted_occupied_worst_zone_degree_hours_above_30c,accepted_occupied_worst_zone_degree_hours_above_30c_zone,accepted_occupied_worst_zone_degree_hours_below_18c,accepted_occupied_worst_zone_degree_hours_below_18c_zone,accepted_occupied_worst_zone_degree_hours_below_16c,accepted_occupied_worst_zone_degree_hours_below_16c_zone,accepted_controller_evaluated_rows,accepted_branch_relax_count,accepted_branch_warm_protection_count,accepted_branch_cold_protection_count,accepted_branch_risk_hold_count,accepted_outcome_applied_count,accepted_outcome_dwell_blocked_count,accepted_outcome_bound_saturated_count,accepted_outcome_hold_count,accepted_requested_warm_direction_count,accepted_requested_cold_direction_count,accepted_setpoint_moved_count,accepted_hold_guard_count,accepted_adaptive_running_mean_outside_10_to_33p5c_rows_occ,accepted_adaptive_running_mean_outside_10_to_33p5c_pct_occ,accepted_adaptive_running_mean_clamped_rows_occ,accepted_adaptive_running_mean_clamped_pct_occ,accepted_adaptive_running_mean_clamp_flag_present,revision_trace_rows,revision_occupied_rows,revision_occupied_hours,revision_zone_count,revision_timestep_hours,revision_facility_electricity_j,revision_facility_natural_gas_including_service_water_j,revision_facility_electricity_kwh_delivered,revision_facility_natural_gas_including_service_water_kwh_delivered,revision_total_delivered_site_electricity_plus_facility_gas_kwh,revision_occupied_mean_heating_setpoint_c,revision_occupied_mean_cooling_setpoint_c,revision_occupied_worst_zone_degree_hours_above_26c,revision_occupied_worst_zone_degree_hours_above_26c_zone,revision_occupied_worst_zone_degree_hours_above_28c,revision_occupied_worst_zone_degree_hours_above_28c_zone,revision_occupied_worst_zone_degree_hours_above_30c,revision_occupied_worst_zone_degree_hours_above_30c_zone,revision_occupied_worst_zone_degree_hours_below_18c,revision_occupied_worst_zone_degree_hours_below_18c_zone,revision_occupied_worst_zone_degree_hours_below_16c,revision_occupied_worst_zone_degree_hours_below_16c_zone,revision_controller_evaluated_rows,revision_branch_relax_count,revision_branch_warm_protection_count,revision_branch_cold_protection_count,revision_branch_risk_hold_count,revision_outcome_applied_count,revision_outcome_dwell_blocked_count,revision_outcome_bound_saturated_count,revision_outcome_hold_count,revision_requested_warm_direction_count,revision_requested_cold_direction_count,revision_setpoint_moved_count,revision_hold_guard_count,revision_adaptive_running_mean_outside_10_to_33p5c_rows_occ,revision_adaptive_running_mean_outside_10_to_33p5c_pct_occ,revision_adaptive_running_mean_clamped_rows_occ,revision_adaptive_running_mean_clamped_pct_occ,revision_adaptive_running_mean_clamp_flag_present,delta_facility_electricity_kwh_delivered,delta_facility_natural_gas_including_service_water_kwh_delivered,delta_total_delivered_site_electricity_plus_facility_gas_kwh,delta_occupied_worst_zone_degree_hours_above_26c,delta_occupied_worst_zone_degree_hours_above_28c,delta_occupied_worst_zone_degree_hours_above_30c,delta_occupied_worst_zone_degree_hours_below_18c,delta_occupied_worst_zone_degree_hours_below_16c,delta_occupied_mean_heating_setpoint_c,delta_occupied_mean_cooling_setpoint_c,delta_branch_relax_count,delta_branch_warm_protection_count,delta_branch_cold_protection_count,delta_branch_risk_hold_count,delta_outcome_applied_count,delta_outcome_dwell_blocked_count,delta_outcome_bound_saturated_count,delta_outcome_hold_count,delta_setpoint_moved_count,delta_hold_guard_count,delta_adaptive_running_mean_outside_10_to_33p5c_rows_occ,delta_adaptive_running_mean_outside_10_to_33p5c_pct_occ,delta_adaptive_running_mean_clamped_rows_occ,delta_adaptive_running_mean_clamped_pct_occ,delta_total_delivered_site_energy_pct_of_accepted
adaptive,rev01_adaptive24,REV01-A024-017,C1,rev01_adaptive_rm_clamp_10_33p5,paperb_adaptive_band_clamped_relax,paperb_adaptive_band_relax,SCALED-96-047,guangzhou_ssp585_future_extreme,late_century_hot_extreme,Guangzhou,ssp585,late_2080s,heatwave_extreme,2086,guangzhou|ssp585|late_2080s|2086,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,2106867729856.3499,98598270119.735489,585241.03607120831,27388.40836659319,612629.44443780149,20.053101053639846,25.831986350574713,9560.9594210078449,perimeter_mid_zn_1,3617.0115479238248,perimeter_bot_zn_1,792.11608945238333,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,13961,311,0,2432,1250,191,12831,2432,311,0,1250,2432,3020,18.079501915708811,0,0,False,35040,16704,4176,15,0.25,2106854380101.2205,98636511533.178986,585237.32780589454,27399.030981438606,612636.35878733313,20.053101053639846,25.832091115900383,9560.9805618329901,perimeter_mid_zn_1,3617.0115479454112,perimeter_bot_zn_1,792.11608944730142,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,13860,309,0,2535,1249,189,12731,2535,309,0,1249,2535,3020,18.079501915708811,3020,18.079501915708811,True,-3.7082653137622401,10.622614845415228,6.914349531638436,0.021140825145266717,2.1586401999229565e-08,-5.0819153329939581e-09,0,0,0,0.0001047653256698311,-101,-2,0,103,-1,-2,-100,103,-1,103,0,0,3020,18.079501915708811,0.0011286348696451579
adaptive,rev01_adaptive24,REV01-A024-012,C1,rev01_adaptive_rm_clamp_10_33p5,paperb_adaptive_band_clamped_relax,paperb_adaptive_band_relax,SCALED-96-043,guangzhou_ssp585_present_typical,present_typical,Guangzhou,ssp585,baseline_2020s,typical,2025,guangzhou|ssp585|baseline_2020s|2025,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1768150062565.9341,105548645944.64404,491152.79515720392,29319.06831795668,520471.86347516062,20.053594947318008,25.758201628352491,4791.4056331698639,perimeter_mid_zn_1,657.31872304859519,perimeter_mid_zn_1,9.9335149819201387,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,11890,493,0,4321,1396,275,10712,4321,493,0,1396,4321,536,3.2088122605363987,0,0,False,35040,16704,4176,15,0.25,1768119440405.155,105791224703.64261,491144.28900143196,29386.451306567393,520530.74030799937,20.053505148467433,25.772195282567051,4794.5364749591363,perimeter_mid_zn_1,657.31872302775753,perimeter_mid_zn_1,9.9335149829688234,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,11955,428,0,4321,1383,239,10761,4321,428,0,1383,4321,536,3.2088122605363987,536,3.2088122605363987,True,-8.5061557719600387,67.382988610712346,58.876832838752307,3.130841789272381,-2.0837660485995002e-08,1.0486846946378137e-09,0,0,-8.9798850574140943e-05,0.013993654214559115,65,-65,0,0,-13,-36,49,0,-13,0,0,0,536,3.2088122605363987,0.011312202824113313
adaptive,rev01_adaptive24,REV01-A024-016,C1,rev01_adaptive_rm_clamp_10_33p5,paperb_adaptive_band_clamped_relax,paperb_adaptive_band_relax,SCALED-96-055,houston_ssp245_future_extreme,late_century_hot_extreme,Houston,ssp245,late_2080s,heatwave_extreme,2081,houston|ssp245|late_2080s|2081,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1797511252366.5647,120564570948.66354,499308.68121293467,33490.158596850983,532798.8398097856,20.05756106321839,25.660560344827587,5141.490343485023,perimeter_mid_zn_1,981.04206089357581,perimeter_mid_zn_1,81.150055397341731,perimeter_mid_zn_2,0,core_bottom,0,core_bottom,16704,10967,860,0,4877,1602,558,9667,4877,860,0,1602,4877,604,3.6159003831417627,0,0,False,35040,16704,4176,15,0.25,1797417406436.5645,120915141212.40562,499282.61289904569,33587.539225668232,532870.15212471387,20.060748922413794,25.66843271072797,5144.9343417948849,perimeter_mid_zn_1,981.04206089232162,perimeter_mid_zn_1,81.150055397161267,perimeter_mid_zn_2,0,core_bottom,0,core_bottom,16704,10999,833,0,4872,1592,544,9696,4872,833,0,1592,4872,604,3.6159003831417627,604,3.6159003831417627,True,-26.068313888972625,97.380628817249089,71.312314928276464,3.4439983098618541,-1.254193193744868e-09,-1.8046364402835025e-10,0,0,0.0031878591954033197,0.0078723659003827606,32,-27,0,-5,-10,-14,29,-5,-10,-5,0,0,604,3.6159003831417627,0.013384472637691115
adaptive,rev01_adaptive24,REV01-A024-006,C1,rev01_adaptive_rm_clamp_10_33p5,paperb_adaptive_band_clamped_relax,paperb_adaptive_band_relax,SCALED-96-051,houston_ssp245_present_typical,present_typical,Houston,ssp245,baseline_2020s,typical,2027,houston|ssp245|baseline_2020s|2027,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1715460707865.5911,105382592544.68285,476516.86329599749,29272.942373523012,505789.80566952052,20.058788314176244,25.73447976532567,4122.6145240962596,perimeter_mid_zn_1,320.17068685386408,perimeter_mid_zn_1,17.10877025284335,perimeter_mid_zn_2,0,core_bottom,0,core_bottom,16704,11530,528,0,4646,1446,321,10291,4646,528,0,1446,4646,89,0.53280651340996166,0,0,False,35040,16704,4176,15,0.25,1715459743826.5854,105382994755.92741,476516.59550738486,29273.054098868724,505789.6496062536,20.058788314176244,25.734629430076627,4122.7849438919266,perimeter_mid_zn_1,320.17068685386408,perimeter_mid_zn_1,17.10877025284335,perimeter_mid_zn_2,0,core_bottom,0,core_bottom,16704,11531,528,0,4645,1446,321,10292,4645,528,0,1446,4645,89,0.53280651340996166,89,0.53280651340996166,True,-0.26778861263301224,0.11172534571232973,-0.15606326691340655,0.17041979566693044,0,0,0,0,0,0.00014966475095690157,1,0,0,-1,0,0,1,-1,0,-1,0,0,89,0.53280651340996166,-3.0855360302650544e-05
adaptive,rev01_adaptive24,REV01-A024-015,C1,rev01_adaptive_rm_clamp_10_33p5,paperb_adaptive_band_clamped_relax,paperb_adaptive_band_relax,SCALED-96-063,houston_ssp585_future_extreme,late_century_hot_extreme,Houston,ssp585,late_2080s,heatwave_extreme,2086,houston|ssp585|late_2080s|2086,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1892461378568.1104,103966528008.57338,525683.71626891952,28879.591113492606,554563.30738241214,20.053250718390803,25.719348659003831,6230.3626321583961,perimeter_mid_zn_1,1532.3592082652647,perimeter_mid_zn_1,179.75027531458034,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,11534,539,0,4631,1466,320,10287,4631,539,0,1466,4631,0,0,0,0,False,35040,16704,4176,15,0.25,1892461378568.1104,103966528008.57338,525683.71626891952,28879.591113492606,554563.30738241214,20.053250718390803,25.719348659003831,6230.3626321583961,perimeter_mid_zn_1,1532.3592082652647,perimeter_mid_zn_1,179.75027531458034,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,11534,539,0,4631,1466,320,10287,4631,539,0,1466,4631,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adaptive,rev01_adaptive24,REV01-A024-005,C1,rev01_adaptive_rm_clamp_10_33p5,paperb_adaptive_band_clamped_relax,paperb_adaptive_band_relax,SCALED-96-059,houston_ssp585_present_typical,present_typical,Houston,ssp585,baseline_2020s,typical,2025,houston|ssp585|baseline_2020s|2025,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1739966245294.2036,124525557336.95552,483323.95702616766,34590.432593598758,517914.38961976639,20.059537573335728,25.590503210308906,4422.806872498636,perimeter_mid_zn_1,682.21489621596197,perimeter_mid_zn_1,46.372410451868298,perimeter_mid_zn_2,2.53841379277927,perimeter_bot_zn_1,0,core_bottom,16704,10588,1192,0,4924,1678,757,9345,4924,1192,0,1678,4924,1170,7.0043103448275854,0,0,False,35040,16704,4176,15,0.25,1739743058225.4883,125687936226.45393,483261.96061819117,34913.315618459426,518175.27623665059,20.054986829501917,25.619193007662837,4431.5369292134565,perimeter_mid_zn_1,682.2030376358839,perimeter_mid_zn_1,46.372410451909403,perimeter_mid_zn_2,2.1106775287096751,perimeter_bot_zn_1,0,core_bottom,16704,10714,1042,0,4948,1676,686,9394,4948,1042,0,1676,4948,1170,7.0043103448275854,1170,7.0043103448275854,True,-61.996407976490445,322.88302486066823,260.88661688420689,8.7300567148204209,-0.011858580078069281,4.1104897263721796e-11,-0.42773626406959497,0,-0.0045507438338105999,0.028689797353930402,126,-150,0,24,-2,-71,49,24,-2,24,0,0,1170,7.0043103448275854,0.050372536873466711
adaptive,rev01_adaptive24,REV01-A024-014,C1,rev01_adaptive_rm_clamp_10_33p5,paperb_adaptive_band_clamped_relax,paperb_adaptive_band_relax,SCALED-96-071,kolkata_ssp245_future_extreme,late_century_hot_extreme,Kolkata,ssp245,late_2080s,heatwave_extreme,2086,kolkata|ssp245|late_2080s|2086,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,2102255734581.5557,89144145920.756271,583959.92627265432,24762.262755765631,608722.1890284199,20.051649305555557,25.927068366858236,8734.9145047707334,perimeter_mid_zn_1,2573.4244740985068,perimeter_mid_zn_1,344.2413186585498,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,14443,49,0,2212,1116,13,13363,2212,49,0,1116,2212,890,5.3280651340996164,0,0,False,35040,16704,4176,15,0.25,2102255734581.5557,89144145920.756271,583959.92627265432,24762.262755765631,608722.1890284199,20.051649305555557,25.923147150383141,8734.9145047707334,perimeter_mid_zn_1,2573.4244740985068,perimeter_mid_zn_1,344.2413186585498,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,14402,70,0,2232,1126,29,13317,2232,70,0,1126,2232,890,5.3280651340996164,890,5.3280651340996164,True,0,0,0,0,0,0,0,0,0,-0.0039212164750956902,-41,21,0,20,10,16,-46,20,10,20,0,0,890,5.3280651340996164,0
adaptive,rev01_adaptive24,REV01-A024-004,C1,rev01_adaptive_rm_clamp_10_33p5,paperb_adaptive_band_clamped_relax,paperb_adaptive_band_relax,SCALED-96-067,kolkata_ssp245_present_typical,present_typical,Kolkata,ssp245,baseline_2020s,typical,2026,kolkata|ssp245|baseline_2020s|2026,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1958230482808.4819,90074543773.817596,543952.91189124493,25020.706603838222,568973.61849508318,20.053729645593869,25.877948395593869,6693.5833963811119,perimeter_mid_zn_1,1237.3446171821624,perimeter_mid_zn_1,47.211178177395944,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,13463,114,0,3127,1200,36,12341,3127,114,0,1200,3127,39,0.2334770114942529,0,0,False,35040,16704,4176,15,0.25,1958230482808.4819,90074543773.817596,543952.91189124493,25020.706603838222,568973.61849508318,20.053729645593869,25.877948395593869,6693.5833963811119,perimeter_mid_zn_1,1237.3446171821624,perimeter_mid_zn_1,47.211178177395944,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,13463,114,0,3127,1200,36,12341,3127,114,0,1200,3127,39,0.2334770114942529,39,0.2334770114942529,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.2334770114942529,0
adaptive,rev01_adaptive24,REV01-A024-013,C1,rev01_adaptive_rm_clamp_10_33p5,paperb_adaptive_band_clamped_relax,paperb_adaptive_band_relax,SCALED-96-079,kolkata_ssp585_future_extreme,late_century_hot_extreme,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,kolkata|ssp585|late_2080s|2080,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,2274903581520.7988,89033743632.177979,631917.66153355525,24731.595453382772,656649.25698693807,20.049688697318008,25.944579142720308,11019.117952644676,perimeter_mid_zn_1,4201.9456607438342,perimeter_mid_zn_1,884.3956052168927,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,15644,16,0,1044,1070,3,14587,1044,16,0,1070,1044,3129,18.732040229885058,0,0,False,35040,16704,4176,15,0.25,2274903581520.7988,89033743632.177979,631917.66153355525,24731.595453382772,656649.25698693807,20.049688697318008,25.94427981321839,11019.117952644676,perimeter_mid_zn_1,4201.9456607438342,perimeter_mid_zn_1,884.3956052168927,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,15418,19,0,1267,1072,5,14360,1267,19,0,1072,1267,3129,18.732040229885058,3129,18.732040229885058,True,0,0,0,0,0,0,0,0,0,-0.00029932950191735586,-226,3,0,223,2,2,-227,223,2,223,0,0,3129,18.732040229885058,0
adaptive,rev01_adaptive24,REV01-A024-003,C1,rev01_adaptive_rm_clamp_10_33p5,paperb_adaptive_band_clamped_relax,paperb_adaptive_band_relax,SCALED-96-075,kolkata_ssp585_present_typical,present_typical,Kolkata,ssp585,baseline_2020s,typical,2029,kolkata|ssp585|baseline_2020s|2029,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1895994896790.1057,90562654566.724365,526665.24910836271,25156.292935201214,551821.54204356391,20.056393678160919,25.832749640804597,5761.8942514356986,perimeter_mid_zn_1,756.03383641792811,perimeter_mid_zn_1,11.530222197733565,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,13622,202,0,2880,1265,91,12468,2880,202,0,1265,2880,0,0,0,0,False,35040,16704,4176,15,0.25,1895994896790.1057,90562654566.724365,526665.24910836271,25156.292935201214,551821.54204356391,20.056393678160919,25.832749640804597,5761.8942514356986,perimeter_mid_zn_1,756.03383641792811,perimeter_mid_zn_1,11.530222197733565,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,13622,202,0,2880,1265,91,12468,2880,202,0,1265,2880,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adaptive,rev01_adaptive24,REV01-A024-022,C1,rev01_adaptive_rm_clamp_10_33p5,paperb_adaptive_band_clamped_relax,paperb_adaptive_band_relax,SCALED-96-087,phoenix_ssp245_future_extreme,late_century_hot_extreme,Phoenix,ssp245,late_2080s,heatwave_extreme,2086,phoenix|ssp245|late_2080s|2086,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1885723798718.3274,98278695921.42009,523812.16631064651,27299.637755950025,551111.80406659655,20.078289631226053,25.654379190613028,6876.9858209415743,perimeter_bot_zn_1,1543.011323416913,perimeter_bot_zn_1,281.63361359034394,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,12173,818,1,3712,1601,511,10880,3712,818,1,1601,3712,5369,32.142001915708811,0,0,False,35040,16704,4176,15,0.25,1882605401193.5903,98286488539.007965,522945.94477599731,27301.802371946658,550247.74714794394,20.054941930076627,25.676798970306514,6913.3442723537892,perimeter_bot_zn_1,1555.6451208770618,perimeter_bot_zn_1,284.68831864081568,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,12583,818,0,3303,1599,511,11291,3303,818,0,1599,3303,5369,32.142001915708811,5369,32.142001915708811,True,-866.2215346492012,2.1646159966330742,-864.05691865261178,36.35845141221489,12.633797460148799,3.054705050471739,0,0,-0.023347701149425859,0.022419779693485964,410,0,-1,-409,-2,0,411,-409,-2,-409,0,0,5369,32.142001915708811,-0.15678432439240564
adaptive,rev01_adaptive24,REV01-A024-002,C1,rev01_adaptive_rm_clamp_10_33p5,paperb_adaptive_band_clamped_relax,paperb_adaptive_band_relax,SCALED-96-083,phoenix_ssp245_present_typical,present_typical,Phoenix,ssp245,baseline_2020s,typical,2026,phoenix|ssp245|baseline_2020s|2026,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1719390242877.0837,105144451577.27257,477608.40079918993,29206.792104797936,506815.19290398789,20.065777658045977,25.56871108716475,5478.9653938867241,perimeter_mid_zn_1,742.44141313190289,perimeter_mid_zn_1,26.823009175071636,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,11481,1316,0,3907,1694,833,10270,3907,1316,0,1694,3907,2671,15.990181992337165,0,0,False,35040,16704,4176,15,0.25,1719351732681.7881,105148556818.56648,477597.70352271892,29207.932449601802,506805.63597232074,20.065178999042146,25.569309746168582,5481.5152871994451,perimeter_mid_zn_1,742.4544157037102,perimeter_mid_zn_1,26.823009178568704,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,11491,1316,0,3897,1694,833,10280,3897,1316,0,1694,3897,2671,15.990181992337165,2671,15.990181992337165,True,-10.697276471008081,1.140344803865446,-9.556931667146273,2.5498933127209966,0.013002571807305685,3.4970675244494487e-09,0,0,-0.000598659003831159,0.000598659003831159,10,0,0,-10,0,0,10,-10,0,-10,0,0,2671,15.990181992337165,-0.0018856837365877383
adaptive,rev01_adaptive24,REV01-A024-024,C1,rev01_adaptive_rm_clamp_10_33p5,paperb_adaptive_band_clamped_relax,paperb_adaptive_band_relax,SCALED-96-095,phoenix_ssp585_future_extreme,late_century_hot_extreme,Phoenix,ssp585,late_2080s,heatwave_extreme,2085,phoenix|ssp585|late_2080s|2085,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1968403826079.228,91892248146.195038,546778.84057756339,25525.624485054177,572304.46506261756,20.140146072796934,25.734554597701148,7705.1026667831648,perimeter_bot_zn_1,2180.3468843420728,perimeter_bot_zn_1,438.94142710685065,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,10742,230,36,5696,1383,95,9530,5696,230,36,1383,5696,6449,38.60751915708812,0,0,False,35040,16704,4176,15,0.25,1959672849034.9265,91891009737.998978,544353.56917636853,25525.280482777493,569878.84965914604,20.051873802681992,25.812559865900383,7729.5101453446923,perimeter_bot_zn_1,2184.7706444293303,perimeter_bot_zn_1,442.06717676325206,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,12254,230,0,4220,1361,70,11053,4220,230,0,1361,4220,6449,38.60751915708812,6449,38.60751915708812,True,-2425.2714011948556,-0.34400227668447769,-2425.6154034715146,24.407478561527569,4.4237600872575058,3.1257496564014104,0,0,-0.088272270114941875,0.078005268199234479,1512,0,-36,-1476,-22,-25,1523,-1476,-22,-1476,0,0,6449,38.60751915708812,-0.42383303845202758
adaptive,rev01_adaptive24,REV01-A024-007,C1,rev01_adaptive_rm_clamp_10_33p5,paperb_adaptive_band_clamped_relax,paperb_adaptive_band_relax,SCALED-96-091,phoenix_ssp585_present_typical,present_typical,Phoenix,ssp585,baseline_2020s,typical,2029,phoenix|ssp585|baseline_2020s|2029,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1750436671533.0618,103664142426.44199,486232.40875918383,28795.595118456109,515028.00387763995,20.058309386973178,25.611275742337163,5633.7040491992275,perimeter_mid_zn_1,951.30372388775356,perimeter_bot_zn_1,76.620416832470767,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,11801,1085,0,3818,1712,714,10460,3818,1085,0,1712,3818,4476,26.795977011494255,0,0,False,35040,16704,4176,15,0.25,1749489104671.8237,103663896489.66286,485969.19574217324,28795.526802684126,514764.72254485736,20.051963601532567,25.617621527777779,5655.7979373429307,perimeter_mid_zn_1,955.04718643091746,perimeter_bot_zn_1,77.045291319500933,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,11925,1085,0,3694,1712,714,10584,3694,1085,0,1712,3694,4476,26.795977011494255,4476,26.795977011494255,True,-263.21301701059565,-0.068315771983179729,-263.28133278258611,22.093888143703225,3.7434625431639006,0.42487448703016639,0,0,-0.0063457854406117065,0.0063457854406152592,124,0,0,-124,0,0,124,-124,0,-124,0,0,4476,26.795977011494255,-0.051119809175490256
